fastbaps_cluster	genome_1	genome_2	dist	patient.x	country.x	patient.y	country.y
fastbaps_cluster_09	ERR3337448	ERR3337667	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337448	ERR3468806	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337448	ERR3468814	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337448	ERR3468898	1	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337448	ERR3468899	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337448	ERR3468906	1	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337448	ERR3468926	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337448	ERR3468956	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337448	ERR3468986	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337448	ERR3524766	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337448	ERR3524767	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337448	ERR3524774	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337448	ERR3524777	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337448	ERR3566296	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337448	ERR3566298	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337448	ERR4022288	32	VT_241	UK	VT_221	UK
fastbaps_cluster_09	ERR3337448	ERR4022296	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337448	ERR4022304	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337448	ERR4022330	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337448	ERR4022334	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337448	ERR4022397	34	VT_241	UK	VT_221	UK
fastbaps_cluster_09	ERR3337448	ERR4022412	35	VT_241	UK	VT_221	UK
fastbaps_cluster_09	ERR3337551	23IE172_S11_L001	35	VT_241	UK	P02	Ireland
fastbaps_cluster_09	ERR3337551	23IE175_S14_L001	35	VT_241	UK	P07	Ireland
fastbaps_cluster_09	ERR3337551	23IE186_S25_L001	42	VT_241	UK	P04	Ireland
fastbaps_cluster_09	ERR3337551	23IE189_S28_L001	37	VT_241	UK	P07	Ireland
fastbaps_cluster_09	ERR3337551	23IE199_S38_L001	35	VT_241	UK	P07	Ireland
fastbaps_cluster_09	ERR3337551	23IE206_S45_L001	38	VT_241	UK	P07	Ireland
fastbaps_cluster_09	ERR3337551	ERR12861491	57	VT_241	UK	Wetzstein_033	Germany
fastbaps_cluster_09	ERR3337551	ERR12861493	56	VT_241	UK	Wetzstein_033	Germany
fastbaps_cluster_09	ERR3337551	ERR12861533	74	VT_241	UK	Wetzstein_125	Germany
fastbaps_cluster_09	ERR3337551	ERR12861548	74	VT_241	UK	Wetzstein_125	Germany
fastbaps_cluster_09	ERR3337551	ERR2988361	2	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337551	ERR2988386	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337551	ERR2988413	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337551	ERR2988421	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337551	ERR2988423	74	VT_241	UK	VT_192	UK
fastbaps_cluster_09	ERR3337551	ERR3337415	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337551	ERR3337422	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337551	ERR3337448	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337551	ERR3337551	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337551	ERR3337555	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337551	ERR3337649	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337551	ERR3337657	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337551	ERR3337667	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337551	ERR3468806	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337551	ERR3468814	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337551	ERR3468898	1	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337551	ERR3468899	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337551	ERR3468906	1	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337551	ERR3468926	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337551	ERR3468956	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337551	ERR3468986	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337551	ERR3524766	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337551	ERR3524767	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337551	ERR3524774	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337551	ERR3524777	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337551	ERR3566296	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337551	ERR3566298	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337551	ERR4022288	32	VT_241	UK	VT_221	UK
fastbaps_cluster_09	ERR3337551	ERR4022296	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337551	ERR4022304	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337551	ERR4022330	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337551	ERR4022334	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337551	ERR4022397	34	VT_241	UK	VT_221	UK
fastbaps_cluster_09	ERR3337551	ERR4022412	35	VT_241	UK	VT_221	UK
fastbaps_cluster_09	ERR3337555	23IE172_S11_L001	35	VT_241	UK	P02	Ireland
fastbaps_cluster_09	ERR3337555	23IE175_S14_L001	35	VT_241	UK	P07	Ireland
fastbaps_cluster_09	ERR3337555	23IE186_S25_L001	42	VT_241	UK	P04	Ireland
fastbaps_cluster_09	ERR3337555	23IE189_S28_L001	37	VT_241	UK	P07	Ireland
fastbaps_cluster_09	ERR3337555	23IE199_S38_L001	35	VT_241	UK	P07	Ireland
fastbaps_cluster_09	ERR3337555	23IE206_S45_L001	38	VT_241	UK	P07	Ireland
fastbaps_cluster_09	ERR3337555	ERR12861491	57	VT_241	UK	Wetzstein_033	Germany
fastbaps_cluster_09	ERR3337555	ERR12861493	56	VT_241	UK	Wetzstein_033	Germany
fastbaps_cluster_09	ERR3337555	ERR12861533	74	VT_241	UK	Wetzstein_125	Germany
fastbaps_cluster_09	ERR3337555	ERR12861548	74	VT_241	UK	Wetzstein_125	Germany
fastbaps_cluster_09	ERR3337555	ERR2988361	2	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337555	ERR2988386	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337555	ERR2988413	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337555	ERR2988421	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337555	ERR2988423	74	VT_241	UK	VT_192	UK
fastbaps_cluster_09	ERR3337555	ERR3337415	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337555	ERR3337422	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337555	ERR3337448	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337555	ERR3337551	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337555	ERR3337555	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337555	ERR3337649	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337555	ERR3337657	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337555	ERR3337667	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337555	ERR3468806	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337555	ERR3468814	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337555	ERR3468898	1	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337555	ERR3468899	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337555	ERR3468906	1	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337555	ERR3468926	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337555	ERR3468956	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337555	ERR3468986	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337555	ERR3524766	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337555	ERR3524767	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337555	ERR3524774	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337555	ERR3524777	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337555	ERR3566296	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337555	ERR3566298	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337555	ERR4022288	32	VT_241	UK	VT_221	UK
fastbaps_cluster_09	ERR3337555	ERR4022296	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337555	ERR4022304	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337555	ERR4022330	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337555	ERR4022334	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337555	ERR4022397	34	VT_241	UK	VT_221	UK
fastbaps_cluster_09	ERR3337555	ERR4022412	35	VT_241	UK	VT_221	UK
fastbaps_cluster_09	ERR3337649	23IE172_S11_L001	35	VT_241	UK	P02	Ireland
fastbaps_cluster_09	ERR3337649	23IE175_S14_L001	35	VT_241	UK	P07	Ireland
fastbaps_cluster_09	ERR3337649	23IE186_S25_L001	42	VT_241	UK	P04	Ireland
fastbaps_cluster_09	ERR3337649	23IE189_S28_L001	37	VT_241	UK	P07	Ireland
fastbaps_cluster_09	ERR3337649	23IE199_S38_L001	35	VT_241	UK	P07	Ireland
fastbaps_cluster_09	ERR3337649	23IE206_S45_L001	38	VT_241	UK	P07	Ireland
fastbaps_cluster_09	ERR3337649	ERR12861491	57	VT_241	UK	Wetzstein_033	Germany
fastbaps_cluster_09	ERR3337649	ERR12861493	56	VT_241	UK	Wetzstein_033	Germany
fastbaps_cluster_09	ERR3337649	ERR12861533	74	VT_241	UK	Wetzstein_125	Germany
fastbaps_cluster_09	ERR3337649	ERR12861548	74	VT_241	UK	Wetzstein_125	Germany
fastbaps_cluster_09	ERR3337649	ERR2988361	2	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337649	ERR2988386	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337649	ERR2988413	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337649	ERR2988421	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337649	ERR2988423	74	VT_241	UK	VT_192	UK
fastbaps_cluster_09	ERR3337649	ERR3337415	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337649	ERR3337422	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337649	ERR3337448	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337649	ERR3337551	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337649	ERR3337555	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337649	ERR3337649	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337649	ERR3337657	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337649	ERR3337667	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337649	ERR3468806	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337649	ERR3468814	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337649	ERR3468898	1	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337649	ERR3468899	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337649	ERR3468906	1	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337649	ERR3468926	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337649	ERR3468956	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337649	ERR3468986	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337649	ERR3524766	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337649	ERR3524767	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337649	ERR3524774	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337649	ERR3524777	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337649	ERR3566296	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337649	ERR3566298	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337649	ERR4022288	32	VT_241	UK	VT_221	UK
fastbaps_cluster_09	ERR3337649	ERR4022296	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337649	ERR4022304	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337649	ERR4022330	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337649	ERR4022334	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337649	ERR4022397	34	VT_241	UK	VT_221	UK
fastbaps_cluster_09	ERR3337649	ERR4022412	35	VT_241	UK	VT_221	UK
fastbaps_cluster_09	ERR3337657	23IE172_S11_L001	35	VT_241	UK	P02	Ireland
fastbaps_cluster_09	ERR3337657	23IE175_S14_L001	35	VT_241	UK	P07	Ireland
fastbaps_cluster_09	ERR3337657	23IE186_S25_L001	42	VT_241	UK	P04	Ireland
fastbaps_cluster_09	ERR3337657	23IE189_S28_L001	37	VT_241	UK	P07	Ireland
fastbaps_cluster_09	ERR3337657	23IE199_S38_L001	35	VT_241	UK	P07	Ireland
fastbaps_cluster_09	ERR3337657	23IE206_S45_L001	38	VT_241	UK	P07	Ireland
fastbaps_cluster_09	ERR3337657	ERR12861491	57	VT_241	UK	Wetzstein_033	Germany
fastbaps_cluster_09	ERR3337657	ERR12861493	56	VT_241	UK	Wetzstein_033	Germany
fastbaps_cluster_09	ERR3337657	ERR12861533	74	VT_241	UK	Wetzstein_125	Germany
fastbaps_cluster_09	ERR3337657	ERR12861548	74	VT_241	UK	Wetzstein_125	Germany
fastbaps_cluster_09	ERR3337657	ERR2988361	2	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337657	ERR2988386	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337657	ERR2988413	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337657	ERR2988421	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337657	ERR2988423	74	VT_241	UK	VT_192	UK
fastbaps_cluster_09	ERR3337657	ERR3337415	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337657	ERR3337422	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337657	ERR3337448	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337657	ERR3337551	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337657	ERR3337555	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337657	ERR3337649	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337657	ERR3337657	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337657	ERR3337667	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337657	ERR3468806	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337657	ERR3468814	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337657	ERR3468898	1	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337657	ERR3468899	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337657	ERR3468906	1	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337657	ERR3468926	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337657	ERR3468956	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337657	ERR3468986	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337657	ERR3524766	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337657	ERR3524767	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337657	ERR3524774	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337657	ERR3524777	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337657	ERR3566296	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337657	ERR3566298	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337657	ERR4022288	32	VT_241	UK	VT_221	UK
fastbaps_cluster_09	ERR3337657	ERR4022296	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337657	ERR4022304	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337657	ERR4022330	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337657	ERR4022334	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337657	ERR4022397	34	VT_241	UK	VT_221	UK
fastbaps_cluster_09	ERR3337657	ERR4022412	35	VT_241	UK	VT_221	UK
fastbaps_cluster_09	ERR3337667	23IE172_S11_L001	35	VT_241	UK	P02	Ireland
fastbaps_cluster_09	ERR3337667	23IE175_S14_L001	35	VT_241	UK	P07	Ireland
fastbaps_cluster_09	ERR3337667	23IE186_S25_L001	42	VT_241	UK	P04	Ireland
fastbaps_cluster_09	ERR3337667	23IE189_S28_L001	37	VT_241	UK	P07	Ireland
fastbaps_cluster_09	ERR3337667	23IE199_S38_L001	35	VT_241	UK	P07	Ireland
fastbaps_cluster_09	ERR3337667	23IE206_S45_L001	38	VT_241	UK	P07	Ireland
fastbaps_cluster_09	ERR3337667	ERR12861491	57	VT_241	UK	Wetzstein_033	Germany
fastbaps_cluster_09	ERR3337667	ERR12861493	56	VT_241	UK	Wetzstein_033	Germany
fastbaps_cluster_09	ERR3337667	ERR12861533	74	VT_241	UK	Wetzstein_125	Germany
fastbaps_cluster_09	ERR3337667	ERR12861548	74	VT_241	UK	Wetzstein_125	Germany
fastbaps_cluster_09	ERR3337667	ERR2988361	2	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337667	ERR2988386	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337667	ERR2988413	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337667	ERR2988421	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337667	ERR2988423	74	VT_241	UK	VT_192	UK
fastbaps_cluster_09	ERR3337667	ERR3337415	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337667	ERR3337422	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337667	ERR3337448	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337667	ERR3337551	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337667	ERR3337555	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337667	ERR3337649	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337667	ERR3337657	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337667	ERR3337667	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337667	ERR3468806	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337667	ERR3468814	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337667	ERR3468898	1	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337667	ERR3468899	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337667	ERR3468906	1	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337667	ERR3468926	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337667	ERR3468956	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337667	ERR3468986	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337667	ERR3524766	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337667	ERR3524767	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337667	ERR3524774	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337667	ERR3524777	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337667	ERR3566296	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337667	ERR3566298	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337667	ERR4022288	32	VT_241	UK	VT_221	UK
fastbaps_cluster_09	ERR3337667	ERR4022296	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337667	ERR4022304	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337667	ERR4022330	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337667	ERR4022334	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3337667	ERR4022397	34	VT_241	UK	VT_221	UK
fastbaps_cluster_09	ERR3337667	ERR4022412	35	VT_241	UK	VT_221	UK
fastbaps_cluster_09	ERR3468806	23IE172_S11_L001	35	VT_241	UK	P02	Ireland
fastbaps_cluster_09	ERR3468806	23IE175_S14_L001	35	VT_241	UK	P07	Ireland
fastbaps_cluster_09	ERR3468806	23IE186_S25_L001	42	VT_241	UK	P04	Ireland
fastbaps_cluster_09	ERR3468806	23IE189_S28_L001	37	VT_241	UK	P07	Ireland
fastbaps_cluster_09	ERR3468806	23IE199_S38_L001	35	VT_241	UK	P07	Ireland
fastbaps_cluster_09	ERR3468806	23IE206_S45_L001	38	VT_241	UK	P07	Ireland
fastbaps_cluster_09	ERR3468806	ERR12861491	57	VT_241	UK	Wetzstein_033	Germany
fastbaps_cluster_09	ERR3468806	ERR12861493	56	VT_241	UK	Wetzstein_033	Germany
fastbaps_cluster_09	ERR3468806	ERR12861533	74	VT_241	UK	Wetzstein_125	Germany
fastbaps_cluster_09	ERR3468806	ERR12861548	74	VT_241	UK	Wetzstein_125	Germany
fastbaps_cluster_09	ERR3468806	ERR2988361	2	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468806	ERR2988386	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468806	ERR2988413	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468806	ERR2988421	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468806	ERR2988423	74	VT_241	UK	VT_192	UK
fastbaps_cluster_09	ERR3468806	ERR3337415	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468806	ERR3337422	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468806	ERR3337448	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468806	ERR3337551	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468806	ERR3337555	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468806	ERR3337649	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468806	ERR3337657	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468806	ERR3337667	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468806	ERR3468806	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468806	ERR3468814	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468806	ERR3468898	1	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468806	ERR3468899	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468806	ERR3468906	1	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468806	ERR3468926	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468806	ERR3468956	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468806	ERR3468986	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468806	ERR3524766	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468806	ERR3524767	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468806	ERR3524774	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468806	ERR3524777	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468806	ERR3566296	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468806	ERR3566298	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468806	ERR4022288	32	VT_241	UK	VT_221	UK
fastbaps_cluster_09	ERR3468806	ERR4022296	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468806	ERR4022304	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468806	ERR4022330	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468806	ERR4022334	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468806	ERR4022397	34	VT_241	UK	VT_221	UK
fastbaps_cluster_09	ERR3468806	ERR4022412	35	VT_241	UK	VT_221	UK
fastbaps_cluster_09	ERR3468814	23IE172_S11_L001	35	VT_241	UK	P02	Ireland
fastbaps_cluster_09	ERR3468814	23IE175_S14_L001	35	VT_241	UK	P07	Ireland
fastbaps_cluster_09	ERR3468814	23IE186_S25_L001	42	VT_241	UK	P04	Ireland
fastbaps_cluster_09	ERR3468814	23IE189_S28_L001	37	VT_241	UK	P07	Ireland
fastbaps_cluster_09	ERR3468814	23IE199_S38_L001	35	VT_241	UK	P07	Ireland
fastbaps_cluster_09	ERR3468814	23IE206_S45_L001	38	VT_241	UK	P07	Ireland
fastbaps_cluster_09	ERR3468814	ERR12861491	57	VT_241	UK	Wetzstein_033	Germany
fastbaps_cluster_09	ERR3468814	ERR12861493	56	VT_241	UK	Wetzstein_033	Germany
fastbaps_cluster_09	ERR3468814	ERR12861533	74	VT_241	UK	Wetzstein_125	Germany
fastbaps_cluster_09	ERR3468814	ERR12861548	74	VT_241	UK	Wetzstein_125	Germany
fastbaps_cluster_09	ERR3468814	ERR2988361	2	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468814	ERR2988386	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468814	ERR2988413	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468814	ERR2988421	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468814	ERR2988423	74	VT_241	UK	VT_192	UK
fastbaps_cluster_09	ERR3468814	ERR3337415	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468814	ERR3337422	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468814	ERR3337448	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468814	ERR3337551	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468814	ERR3337555	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468814	ERR3337649	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468814	ERR3337657	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468814	ERR3337667	0	VT_241	UK	VT_241	UK
fastbaps_cluster_09	ERR3468814	ERR3468806	0	VT_241	UK	VT_241	UK
