gene.id	gene.name	cds.id	chr	chr.coding.start	chr.coding.end	cds.start	cds.end	length	strand
IMFOIEKC_01512:secA2	IMFOIEKC_01512:secA2	IMFOIEKC_01512:secA2	gnl|X|IMFOIEKC_1	1637085	1639418	1	2334	2334	1
IMFOIEKC_01513:pgsA2	IMFOIEKC_01513:pgsA2	IMFOIEKC_01513:pgsA2	gnl|X|IMFOIEKC_1	1639461	1640102	1	642	642	1
IMFOIEKC_01514:IMFOIEKC_01514	IMFOIEKC_01514:IMFOIEKC_01514	IMFOIEKC_01514:IMFOIEKC_01514	gnl|X|IMFOIEKC_1	1640095	1641021	1	927	927	1
IMFOIEKC_01515:IMFOIEKC_01515	IMFOIEKC_01515:IMFOIEKC_01515	IMFOIEKC_01515:IMFOIEKC_01515	gnl|X|IMFOIEKC_1	1641083	1641415	1	333	333	1
IMFOIEKC_01516:IMFOIEKC_01516	IMFOIEKC_01516:IMFOIEKC_01516	IMFOIEKC_01516:IMFOIEKC_01516	gnl|X|IMFOIEKC_1	1641423	1642256	1	834	834	1
IMFOIEKC_01517:gcvH	IMFOIEKC_01517:gcvH	IMFOIEKC_01517:gcvH	gnl|X|IMFOIEKC_1	1642283	1642681	1	399	399	1
IMFOIEKC_01518:IMFOIEKC_01518	IMFOIEKC_01518:IMFOIEKC_01518	IMFOIEKC_01518:IMFOIEKC_01518	gnl|X|IMFOIEKC_1	1642992	1643471	1	480	480	1
IMFOIEKC_01519:IMFOIEKC_01519	IMFOIEKC_01519:IMFOIEKC_01519	IMFOIEKC_01519:IMFOIEKC_01519	gnl|X|IMFOIEKC_1	1643471	1644223	1	753	753	1
IMFOIEKC_01520:IMFOIEKC_01520	IMFOIEKC_01520:IMFOIEKC_01520	IMFOIEKC_01520:IMFOIEKC_01520	gnl|X|IMFOIEKC_1	1644336	1644830	1	495	495	1
IMFOIEKC_01521:IMFOIEKC_01521	IMFOIEKC_01521:IMFOIEKC_01521	IMFOIEKC_01521:IMFOIEKC_01521	gnl|X|IMFOIEKC_1	1645114	1645743	1	630	630	1
IMFOIEKC_01522:gcvP	IMFOIEKC_01522:gcvP	IMFOIEKC_01522:gcvP	gnl|X|IMFOIEKC_1	1646077	1648902	1	2826	2826	1
IMFOIEKC_01523:IMFOIEKC_01523	IMFOIEKC_01523:IMFOIEKC_01523	IMFOIEKC_01523:IMFOIEKC_01523	gnl|X|IMFOIEKC_1	1648930	1649574	1	645	645	-1
IMFOIEKC_01524:IMFOIEKC_01524	IMFOIEKC_01524:IMFOIEKC_01524	IMFOIEKC_01524:IMFOIEKC_01524	gnl|X|IMFOIEKC_1	1649630	1650607	1	978	978	-1
IMFOIEKC_01525:IMFOIEKC_01525	IMFOIEKC_01525:IMFOIEKC_01525	IMFOIEKC_01525:IMFOIEKC_01525	gnl|X|IMFOIEKC_1	1650877	1652928	1	2052	2052	-1
IMFOIEKC_01526:glcB	IMFOIEKC_01526:glcB	IMFOIEKC_01526:glcB	gnl|X|IMFOIEKC_1	1653029	1655233	1	2205	2205	-1
IMFOIEKC_01527:IMFOIEKC_01527	IMFOIEKC_01527:IMFOIEKC_01527	IMFOIEKC_01527:IMFOIEKC_01527	gnl|X|IMFOIEKC_1	1655518	1656546	1	1029	1029	-1
IMFOIEKC_01528:IMFOIEKC_01528	IMFOIEKC_01528:IMFOIEKC_01528	IMFOIEKC_01528:IMFOIEKC_01528	gnl|X|IMFOIEKC_1	1656555	1657919	1	1365	1365	-1
IMFOIEKC_01529:mbtK_2	IMFOIEKC_01529:mbtK_2	IMFOIEKC_01529:mbtK_2	gnl|X|IMFOIEKC_1	1658222	1658887	1	666	666	1
IMFOIEKC_01530:mbtN	IMFOIEKC_01530:mbtN	IMFOIEKC_01530:mbtN	gnl|X|IMFOIEKC_1	1658854	1660029	1	1176	1176	-1
IMFOIEKC_01531:mbtM	IMFOIEKC_01531:mbtM	IMFOIEKC_01531:mbtM	gnl|X|IMFOIEKC_1	1660030	1661595	1	1566	1566	-1
IMFOIEKC_01532:acpP_1	IMFOIEKC_01532:acpP_1	IMFOIEKC_01532:acpP_1	gnl|X|IMFOIEKC_1	1661588	1661893	1	306	306	-1
IMFOIEKC_01533:guaB1	IMFOIEKC_01533:guaB1	IMFOIEKC_01533:guaB1	gnl|X|IMFOIEKC_1	1661978	1663414	1	1437	1437	-1
IMFOIEKC_01534:gndA	IMFOIEKC_01534:gndA	IMFOIEKC_01534:gndA	gnl|X|IMFOIEKC_1	1663454	1664920	1	1467	1467	-1
IMFOIEKC_01535:IMFOIEKC_01535	IMFOIEKC_01535:IMFOIEKC_01535	IMFOIEKC_01535:IMFOIEKC_01535	gnl|X|IMFOIEKC_1	1665011	1665961	1	951	951	-1
IMFOIEKC_01536:blaI	IMFOIEKC_01536:blaI	IMFOIEKC_01536:blaI	gnl|X|IMFOIEKC_1	1665976	1666395	1	420	420	-1
IMFOIEKC_01537:IMFOIEKC_01537	IMFOIEKC_01537:IMFOIEKC_01537	IMFOIEKC_01537:IMFOIEKC_01537	gnl|X|IMFOIEKC_1	1666821	1667243	1	423	423	1
IMFOIEKC_01538:norW	IMFOIEKC_01538:norW	IMFOIEKC_01538:norW	gnl|X|IMFOIEKC_1	1667351	1668736	1	1386	1386	-1
IMFOIEKC_01539:IMFOIEKC_01539	IMFOIEKC_01539:IMFOIEKC_01539	IMFOIEKC_01539:IMFOIEKC_01539	gnl|X|IMFOIEKC_1	1668915	1669298	1	384	384	-1
IMFOIEKC_01540:fgd1_3	IMFOIEKC_01540:fgd1_3	IMFOIEKC_01540:fgd1_3	gnl|X|IMFOIEKC_1	1669414	1670337	1	924	924	-1
IMFOIEKC_01541:IMFOIEKC_01541	IMFOIEKC_01541:IMFOIEKC_01541	IMFOIEKC_01541:IMFOIEKC_01541	gnl|X|IMFOIEKC_1	1670385	1671056	1	672	672	-1
IMFOIEKC_01542:modA	IMFOIEKC_01542:modA	IMFOIEKC_01542:modA	gnl|X|IMFOIEKC_1	1671337	1672104	1	768	768	1
IMFOIEKC_01543:IMFOIEKC_01543	IMFOIEKC_01543:IMFOIEKC_01543	IMFOIEKC_01543:IMFOIEKC_01543	gnl|X|IMFOIEKC_1	1672364	1673473	1	1110	1110	1
IMFOIEKC_01544:cysW_1	IMFOIEKC_01544:cysW_1	IMFOIEKC_01544:cysW_1	gnl|X|IMFOIEKC_1	1673648	1674412	1	765	765	1
IMFOIEKC_01545:modC	IMFOIEKC_01545:modC	IMFOIEKC_01545:modC	gnl|X|IMFOIEKC_1	1674422	1675537	1	1116	1116	1
IMFOIEKC_01546:IMFOIEKC_01546	IMFOIEKC_01546:IMFOIEKC_01546	IMFOIEKC_01546:IMFOIEKC_01546	gnl|X|IMFOIEKC_1	1675659	1676816	1	1158	1158	1
IMFOIEKC_01547:IMFOIEKC_01547	IMFOIEKC_01547:IMFOIEKC_01547	IMFOIEKC_01547:IMFOIEKC_01547	gnl|X|IMFOIEKC_1	1677117	1677275	1	159	159	1
IMFOIEKC_01548:adhA	IMFOIEKC_01548:adhA	IMFOIEKC_01548:adhA	gnl|X|IMFOIEKC_1	1677323	1678351	1	1029	1029	1
IMFOIEKC_01549:IMFOIEKC_01549	IMFOIEKC_01549:IMFOIEKC_01549	IMFOIEKC_01549:IMFOIEKC_01549	gnl|X|IMFOIEKC_1	1678365	1679120	1	756	756	-1
IMFOIEKC_01550:xfp	IMFOIEKC_01550:xfp	IMFOIEKC_01550:xfp	gnl|X|IMFOIEKC_1	1679224	1681638	1	2415	2415	-1
IMFOIEKC_01551:ephD_1	IMFOIEKC_01551:ephD_1	IMFOIEKC_01551:ephD_1	gnl|X|IMFOIEKC_1	1681683	1682531	1	849	849	-1
IMFOIEKC_01552:uppP	IMFOIEKC_01552:uppP	IMFOIEKC_01552:uppP	gnl|X|IMFOIEKC_1	1682628	1683545	1	918	918	-1
IMFOIEKC_01553:IMFOIEKC_01553	IMFOIEKC_01553:IMFOIEKC_01553	IMFOIEKC_01553:IMFOIEKC_01553	gnl|X|IMFOIEKC_1	1683735	1686179	1	2445	2445	1
IMFOIEKC_01554:IMFOIEKC_01554	IMFOIEKC_01554:IMFOIEKC_01554	IMFOIEKC_01554:IMFOIEKC_01554	gnl|X|IMFOIEKC_1	1686198	1687682	1	1485	1485	1
IMFOIEKC_01555:IMFOIEKC_01555	IMFOIEKC_01555:IMFOIEKC_01555	IMFOIEKC_01555:IMFOIEKC_01555	gnl|X|IMFOIEKC_1	1687814	1689943	1	2130	2130	1
IMFOIEKC_01556:thcD	IMFOIEKC_01556:thcD	IMFOIEKC_01556:thcD	gnl|X|IMFOIEKC_1	1689948	1691180	1	1233	1233	-1
IMFOIEKC_01557:IMFOIEKC_01557	IMFOIEKC_01557:IMFOIEKC_01557	IMFOIEKC_01557:IMFOIEKC_01557	gnl|X|IMFOIEKC_1	1691227	1691952	1	726	726	-1
IMFOIEKC_01558:IMFOIEKC_01558	IMFOIEKC_01558:IMFOIEKC_01558	IMFOIEKC_01558:IMFOIEKC_01558	gnl|X|IMFOIEKC_1	1691960	1692595	1	636	636	-1
IMFOIEKC_01559:IMFOIEKC_01559	IMFOIEKC_01559:IMFOIEKC_01559	IMFOIEKC_01559:IMFOIEKC_01559	gnl|X|IMFOIEKC_1	1692638	1692970	1	333	333	-1
IMFOIEKC_01560:IMFOIEKC_01560	IMFOIEKC_01560:IMFOIEKC_01560	IMFOIEKC_01560:IMFOIEKC_01560	gnl|X|IMFOIEKC_1	1693011	1693316	1	306	306	-1
IMFOIEKC_01561:lon	IMFOIEKC_01561:lon	IMFOIEKC_01561:lon	gnl|X|IMFOIEKC_1	1693474	1695795	1	2322	2322	-1
IMFOIEKC_01562:lldD	IMFOIEKC_01562:lldD	IMFOIEKC_01562:lldD	gnl|X|IMFOIEKC_1	1695907	1697187	1	1281	1281	-1
IMFOIEKC_01563:IMFOIEKC_01563	IMFOIEKC_01563:IMFOIEKC_01563	IMFOIEKC_01563:IMFOIEKC_01563	gnl|X|IMFOIEKC_1	1697188	1697625	1	438	438	1
IMFOIEKC_01564:nplT	IMFOIEKC_01564:nplT	IMFOIEKC_01564:nplT	gnl|X|IMFOIEKC_1	1697622	1698956	1	1335	1335	-1
IMFOIEKC_01565:ahpD	IMFOIEKC_01565:ahpD	IMFOIEKC_01565:ahpD	gnl|X|IMFOIEKC_1	1698967	1699503	1	537	537	-1
IMFOIEKC_01566:ahpC	IMFOIEKC_01566:ahpC	IMFOIEKC_01566:ahpC	gnl|X|IMFOIEKC_1	1699543	1700130	1	588	588	-1
IMFOIEKC_01567:oxyR	IMFOIEKC_01567:oxyR	IMFOIEKC_01567:oxyR	gnl|X|IMFOIEKC_1	1700189	1701181	1	993	993	1
IMFOIEKC_01568:IMFOIEKC_01568	IMFOIEKC_01568:IMFOIEKC_01568	IMFOIEKC_01568:IMFOIEKC_01568	gnl|X|IMFOIEKC_1	1701218	1701919	1	702	702	1
IMFOIEKC_01569:IMFOIEKC_01569	IMFOIEKC_01569:IMFOIEKC_01569	IMFOIEKC_01569:IMFOIEKC_01569	gnl|X|IMFOIEKC_1	1701930	1702373	1	444	444	1
IMFOIEKC_01570:crt_2	IMFOIEKC_01570:crt_2	IMFOIEKC_01570:crt_2	gnl|X|IMFOIEKC_1	1702388	1703137	1	750	750	1
IMFOIEKC_01571:IMFOIEKC_01571	IMFOIEKC_01571:IMFOIEKC_01571	IMFOIEKC_01571:IMFOIEKC_01571	gnl|X|IMFOIEKC_1	1703194	1703379	1	186	186	-1
IMFOIEKC_01572:bfr	IMFOIEKC_01572:bfr	IMFOIEKC_01572:bfr	gnl|X|IMFOIEKC_1	1703730	1704209	1	480	480	1
IMFOIEKC_01573:mdtD_1	IMFOIEKC_01573:mdtD_1	IMFOIEKC_01573:mdtD_1	gnl|X|IMFOIEKC_1	1704309	1706378	1	2070	2070	1
IMFOIEKC_01574:IMFOIEKC_01574	IMFOIEKC_01574:IMFOIEKC_01574	IMFOIEKC_01574:IMFOIEKC_01574	gnl|X|IMFOIEKC_1	1706433	1706927	1	495	495	1
IMFOIEKC_01575:fgd_3	IMFOIEKC_01575:fgd_3	IMFOIEKC_01575:fgd_3	gnl|X|IMFOIEKC_1	1706960	1707841	1	882	882	1
IMFOIEKC_01576:IMFOIEKC_01576	IMFOIEKC_01576:IMFOIEKC_01576	IMFOIEKC_01576:IMFOIEKC_01576	gnl|X|IMFOIEKC_1	1707874	1709235	1	1362	1362	1
IMFOIEKC_01577:IMFOIEKC_01577	IMFOIEKC_01577:IMFOIEKC_01577	IMFOIEKC_01577:IMFOIEKC_01577	gnl|X|IMFOIEKC_1	1709246	1710364	1	1119	1119	1
IMFOIEKC_01578:IMFOIEKC_01578	IMFOIEKC_01578:IMFOIEKC_01578	IMFOIEKC_01578:IMFOIEKC_01578	gnl|X|IMFOIEKC_1	1710522	1710626	1	105	105	1
IMFOIEKC_01579:IMFOIEKC_01579	IMFOIEKC_01579:IMFOIEKC_01579	IMFOIEKC_01579:IMFOIEKC_01579	gnl|X|IMFOIEKC_1	1710877	1712157	1	1281	1281	1
IMFOIEKC_01580:IMFOIEKC_01580	IMFOIEKC_01580:IMFOIEKC_01580	IMFOIEKC_01580:IMFOIEKC_01580	gnl|X|IMFOIEKC_1	1712166	1712609	1	444	444	-1
IMFOIEKC_01581:IMFOIEKC_01581	IMFOIEKC_01581:IMFOIEKC_01581	IMFOIEKC_01581:IMFOIEKC_01581	gnl|X|IMFOIEKC_1	1712671	1714023	1	1353	1353	-1
IMFOIEKC_01582:lppE	IMFOIEKC_01582:lppE	IMFOIEKC_01582:lppE	gnl|X|IMFOIEKC_1	1714080	1714502	1	423	423	-1
IMFOIEKC_01583:hcaB_1	IMFOIEKC_01583:hcaB_1	IMFOIEKC_01583:hcaB_1	gnl|X|IMFOIEKC_1	1714515	1715348	1	834	834	-1
IMFOIEKC_01584:IMFOIEKC_01584	IMFOIEKC_01584:IMFOIEKC_01584	IMFOIEKC_01584:IMFOIEKC_01584	gnl|X|IMFOIEKC_1	1715345	1715806	1	462	462	-1
IMFOIEKC_01585:rpfC	IMFOIEKC_01585:rpfC	IMFOIEKC_01585:rpfC	gnl|X|IMFOIEKC_1	1715860	1716270	1	411	411	-1
IMFOIEKC_01586:IMFOIEKC_01586	IMFOIEKC_01586:IMFOIEKC_01586	IMFOIEKC_01586:IMFOIEKC_01586	gnl|X|IMFOIEKC_1	1716403	1716966	1	564	564	-1
IMFOIEKC_01587:fbpB	IMFOIEKC_01587:fbpB	IMFOIEKC_01587:fbpB	gnl|X|IMFOIEKC_1	1717077	1718069	1	993	993	-1
IMFOIEKC_01588:IMFOIEKC_01588	IMFOIEKC_01588:IMFOIEKC_01588	IMFOIEKC_01588:IMFOIEKC_01588	gnl|X|IMFOIEKC_1	1718754	1719800	1	1047	1047	1
IMFOIEKC_01589:IMFOIEKC_01589	IMFOIEKC_01589:IMFOIEKC_01589	IMFOIEKC_01589:IMFOIEKC_01589	gnl|X|IMFOIEKC_1	1719817	1720383	1	567	567	-1
IMFOIEKC_01590:IMFOIEKC_01590	IMFOIEKC_01590:IMFOIEKC_01590	IMFOIEKC_01590:IMFOIEKC_01590	gnl|X|IMFOIEKC_1	1720428	1721441	1	1014	1014	-1
IMFOIEKC_01591:IMFOIEKC_01591	IMFOIEKC_01591:IMFOIEKC_01591	IMFOIEKC_01591:IMFOIEKC_01591	gnl|X|IMFOIEKC_1	1721466	1722752	1	1287	1287	-1
IMFOIEKC_01592:IMFOIEKC_01592	IMFOIEKC_01592:IMFOIEKC_01592	IMFOIEKC_01592:IMFOIEKC_01592	gnl|X|IMFOIEKC_1	1722965	1723363	1	399	399	1
IMFOIEKC_01593:IMFOIEKC_01593	IMFOIEKC_01593:IMFOIEKC_01593	IMFOIEKC_01593:IMFOIEKC_01593	gnl|X|IMFOIEKC_1	1723374	1723688	1	315	315	1
IMFOIEKC_01594:IMFOIEKC_01594	IMFOIEKC_01594:IMFOIEKC_01594	IMFOIEKC_01594:IMFOIEKC_01594	gnl|X|IMFOIEKC_1	1723825	1724055	1	231	231	1
IMFOIEKC_01595:IMFOIEKC_01595	IMFOIEKC_01595:IMFOIEKC_01595	IMFOIEKC_01595:IMFOIEKC_01595	gnl|X|IMFOIEKC_1	1724064	1725194	1	1131	1131	-1
IMFOIEKC_01596:IMFOIEKC_01596	IMFOIEKC_01596:IMFOIEKC_01596	IMFOIEKC_01596:IMFOIEKC_01596	gnl|X|IMFOIEKC_1	1725343	1726752	1	1410	1410	1
IMFOIEKC_01597:hapE_2	IMFOIEKC_01597:hapE_2	IMFOIEKC_01597:hapE_2	gnl|X|IMFOIEKC_1	1726878	1728851	1	1974	1974	1
IMFOIEKC_01598:IMFOIEKC_01598	IMFOIEKC_01598:IMFOIEKC_01598	IMFOIEKC_01598:IMFOIEKC_01598	gnl|X|IMFOIEKC_1	1728805	1729887	1	1083	1083	1
IMFOIEKC_01599:IMFOIEKC_01599	IMFOIEKC_01599:IMFOIEKC_01599	IMFOIEKC_01599:IMFOIEKC_01599	gnl|X|IMFOIEKC_1	1729894	1730802	1	909	909	-1
IMFOIEKC_01600:dtd	IMFOIEKC_01600:dtd	IMFOIEKC_01600:dtd	gnl|X|IMFOIEKC_1	1730834	1731265	1	432	432	-1
IMFOIEKC_01601:IMFOIEKC_01601	IMFOIEKC_01601:IMFOIEKC_01601	IMFOIEKC_01601:IMFOIEKC_01601	gnl|X|IMFOIEKC_1	1731351	1731656	1	306	306	1
IMFOIEKC_01602:cinA_1	IMFOIEKC_01602:cinA_1	IMFOIEKC_01602:cinA_1	gnl|X|IMFOIEKC_1	1731722	1733032	1	1311	1311	1
IMFOIEKC_01603:nanT	IMFOIEKC_01603:nanT	IMFOIEKC_01603:nanT	gnl|X|IMFOIEKC_1	1733110	1734384	1	1275	1275	-1
IMFOIEKC_01604:IMFOIEKC_01604	IMFOIEKC_01604:IMFOIEKC_01604	IMFOIEKC_01604:IMFOIEKC_01604	gnl|X|IMFOIEKC_1	1734461	1735528	1	1068	1068	1
IMFOIEKC_01605:IMFOIEKC_01605	IMFOIEKC_01605:IMFOIEKC_01605	IMFOIEKC_01605:IMFOIEKC_01605	gnl|X|IMFOIEKC_1	1735574	1735963	1	390	390	1
IMFOIEKC_01606:aao	IMFOIEKC_01606:aao	IMFOIEKC_01606:aao	gnl|X|IMFOIEKC_1	1735966	1736931	1	966	966	-1
IMFOIEKC_01607:IMFOIEKC_01607	IMFOIEKC_01607:IMFOIEKC_01607	IMFOIEKC_01607:IMFOIEKC_01607	gnl|X|IMFOIEKC_1	1736962	1737543	1	582	582	-1
IMFOIEKC_01608:IMFOIEKC_01608	IMFOIEKC_01608:IMFOIEKC_01608	IMFOIEKC_01608:IMFOIEKC_01608	gnl|X|IMFOIEKC_1	1738066	1738797	1	732	732	-1
IMFOIEKC_01609:jefA	IMFOIEKC_01609:jefA	IMFOIEKC_01609:jefA	gnl|X|IMFOIEKC_1	1738778	1740223	1	1446	1446	-1
IMFOIEKC_01610:IMFOIEKC_01610	IMFOIEKC_01610:IMFOIEKC_01610	IMFOIEKC_01610:IMFOIEKC_01610	gnl|X|IMFOIEKC_1	1740704	1741066	1	363	363	-1
IMFOIEKC_01611:IMFOIEKC_01611	IMFOIEKC_01611:IMFOIEKC_01611	IMFOIEKC_01611:IMFOIEKC_01611	gnl|X|IMFOIEKC_1	1741063	1741362	1	300	300	-1
IMFOIEKC_01612:gltC	IMFOIEKC_01612:gltC	IMFOIEKC_01612:gltC	gnl|X|IMFOIEKC_1	1741575	1742492	1	918	918	1
IMFOIEKC_01613:ecdB	IMFOIEKC_01613:ecdB	IMFOIEKC_01613:ecdB	gnl|X|IMFOIEKC_1	1742475	1743098	1	624	624	-1
IMFOIEKC_01614:IMFOIEKC_01614	IMFOIEKC_01614:IMFOIEKC_01614	IMFOIEKC_01614:IMFOIEKC_01614	gnl|X|IMFOIEKC_1	1743095	1743571	1	477	477	-1
IMFOIEKC_01615:edcC	IMFOIEKC_01615:edcC	IMFOIEKC_01615:edcC	gnl|X|IMFOIEKC_1	1743621	1745060	1	1440	1440	-1
IMFOIEKC_01616:IMFOIEKC_01616	IMFOIEKC_01616:IMFOIEKC_01616	IMFOIEKC_01616:IMFOIEKC_01616	gnl|X|IMFOIEKC_1	1745357	1745965	1	609	609	-1
IMFOIEKC_01617:IMFOIEKC_01617	IMFOIEKC_01617:IMFOIEKC_01617	IMFOIEKC_01617:IMFOIEKC_01617	gnl|X|IMFOIEKC_1	1746053	1746502	1	450	450	-1
IMFOIEKC_01618:yndB	IMFOIEKC_01618:yndB	IMFOIEKC_01618:yndB	gnl|X|IMFOIEKC_1	1746553	1746960	1	408	408	-1
IMFOIEKC_01619:IMFOIEKC_01619	IMFOIEKC_01619:IMFOIEKC_01619	IMFOIEKC_01619:IMFOIEKC_01619	gnl|X|IMFOIEKC_1	1746957	1747277	1	321	321	-1
IMFOIEKC_01620:IMFOIEKC_01620	IMFOIEKC_01620:IMFOIEKC_01620	IMFOIEKC_01620:IMFOIEKC_01620	gnl|X|IMFOIEKC_1	1747400	1748113	1	714	714	1
IMFOIEKC_01621:icl2	IMFOIEKC_01621:icl2	IMFOIEKC_01621:icl2	gnl|X|IMFOIEKC_1	1748332	1750620	1	2289	2289	1
IMFOIEKC_01622:IMFOIEKC_01622	IMFOIEKC_01622:IMFOIEKC_01622	IMFOIEKC_01622:IMFOIEKC_01622	gnl|X|IMFOIEKC_1	1750743	1751123	1	381	381	1
IMFOIEKC_01623:limB_2	IMFOIEKC_01623:limB_2	IMFOIEKC_01623:limB_2	gnl|X|IMFOIEKC_1	1751306	1752469	1	1164	1164	1
IMFOIEKC_01624:IMFOIEKC_01624	IMFOIEKC_01624:IMFOIEKC_01624	IMFOIEKC_01624:IMFOIEKC_01624	gnl|X|IMFOIEKC_1	1752511	1752978	1	468	468	-1
IMFOIEKC_01625:IMFOIEKC_01625	IMFOIEKC_01625:IMFOIEKC_01625	IMFOIEKC_01625:IMFOIEKC_01625	gnl|X|IMFOIEKC_1	1752993	1754045	1	1053	1053	-1
IMFOIEKC_01626:IMFOIEKC_01626	IMFOIEKC_01626:IMFOIEKC_01626	IMFOIEKC_01626:IMFOIEKC_01626	gnl|X|IMFOIEKC_1	1754451	1756286	1	1836	1836	1
IMFOIEKC_01627:IMFOIEKC_01627	IMFOIEKC_01627:IMFOIEKC_01627	IMFOIEKC_01627:IMFOIEKC_01627	gnl|X|IMFOIEKC_1	1756340	1757008	1	669	669	1
IMFOIEKC_01628:bacC_5	IMFOIEKC_01628:bacC_5	IMFOIEKC_01628:bacC_5	gnl|X|IMFOIEKC_1	1757042	1757812	1	771	771	-1
IMFOIEKC_01629:IMFOIEKC_01629	IMFOIEKC_01629:IMFOIEKC_01629	IMFOIEKC_01629:IMFOIEKC_01629	gnl|X|IMFOIEKC_1	1757889	1758365	1	477	477	1
IMFOIEKC_01630:IMFOIEKC_01630	IMFOIEKC_01630:IMFOIEKC_01630	IMFOIEKC_01630:IMFOIEKC_01630	gnl|X|IMFOIEKC_1	1758366	1759109	1	744	744	-1
IMFOIEKC_01631:rhaS_2	IMFOIEKC_01631:rhaS_2	IMFOIEKC_01631:rhaS_2	gnl|X|IMFOIEKC_1	1759143	1760123	1	981	981	-1
IMFOIEKC_01632:tpx	IMFOIEKC_01632:tpx	IMFOIEKC_01632:tpx	gnl|X|IMFOIEKC_1	1760216	1760710	1	495	495	1
IMFOIEKC_01633:IMFOIEKC_01633	IMFOIEKC_01633:IMFOIEKC_01633	IMFOIEKC_01633:IMFOIEKC_01633	gnl|X|IMFOIEKC_1	1760723	1761685	1	963	963	-1
IMFOIEKC_01634:IMFOIEKC_01634	IMFOIEKC_01634:IMFOIEKC_01634	IMFOIEKC_01634:IMFOIEKC_01634	gnl|X|IMFOIEKC_1	1761682	1762050	1	369	369	-1
IMFOIEKC_01635:hsaA_3	IMFOIEKC_01635:hsaA_3	IMFOIEKC_01635:hsaA_3	gnl|X|IMFOIEKC_1	1762137	1763321	1	1185	1185	1
IMFOIEKC_01636:IMFOIEKC_01636	IMFOIEKC_01636:IMFOIEKC_01636	IMFOIEKC_01636:IMFOIEKC_01636	gnl|X|IMFOIEKC_1	1763373	1764275	1	903	903	1
IMFOIEKC_01637:styD_1	IMFOIEKC_01637:styD_1	IMFOIEKC_01637:styD_1	gnl|X|IMFOIEKC_1	1764403	1765857	1	1455	1455	1
IMFOIEKC_01638:IMFOIEKC_01638	IMFOIEKC_01638:IMFOIEKC_01638	IMFOIEKC_01638:IMFOIEKC_01638	gnl|X|IMFOIEKC_1	1765929	1766183	1	255	255	-1
IMFOIEKC_01639:IMFOIEKC_01639	IMFOIEKC_01639:IMFOIEKC_01639	IMFOIEKC_01639:IMFOIEKC_01639	gnl|X|IMFOIEKC_1	1766414	1767619	1	1206	1206	1
IMFOIEKC_01640:IMFOIEKC_01640	IMFOIEKC_01640:IMFOIEKC_01640	IMFOIEKC_01640:IMFOIEKC_01640	gnl|X|IMFOIEKC_1	1767797	1768468	1	672	672	1
IMFOIEKC_01641:IMFOIEKC_01641	IMFOIEKC_01641:IMFOIEKC_01641	IMFOIEKC_01641:IMFOIEKC_01641	gnl|X|IMFOIEKC_1	1768555	1769343	1	789	789	1
IMFOIEKC_01642:glcA_1	IMFOIEKC_01642:glcA_1	IMFOIEKC_01642:glcA_1	gnl|X|IMFOIEKC_1	1769362	1770183	1	822	822	-1
IMFOIEKC_01643:IMFOIEKC_01643	IMFOIEKC_01643:IMFOIEKC_01643	IMFOIEKC_01643:IMFOIEKC_01643	gnl|X|IMFOIEKC_1	1770250	1771656	1	1407	1407	-1
IMFOIEKC_01644:IMFOIEKC_01644	IMFOIEKC_01644:IMFOIEKC_01644	IMFOIEKC_01644:IMFOIEKC_01644	gnl|X|IMFOIEKC_1	1772074	1772286	1	213	213	1
IMFOIEKC_01645:cut2	IMFOIEKC_01645:cut2	IMFOIEKC_01645:cut2	gnl|X|IMFOIEKC_1	1772475	1773113	1	639	639	-1
IMFOIEKC_01646:IMFOIEKC_01646	IMFOIEKC_01646:IMFOIEKC_01646	IMFOIEKC_01646:IMFOIEKC_01646	gnl|X|IMFOIEKC_1	1773305	1773964	1	660	660	1
IMFOIEKC_01647:IMFOIEKC_01647	IMFOIEKC_01647:IMFOIEKC_01647	IMFOIEKC_01647:IMFOIEKC_01647	gnl|X|IMFOIEKC_1	1773969	1775039	1	1071	1071	-1
IMFOIEKC_01648:COQ5_2	IMFOIEKC_01648:COQ5_2	IMFOIEKC_01648:COQ5_2	gnl|X|IMFOIEKC_1	1775026	1775784	1	759	759	-1
IMFOIEKC_01649:mshA_1	IMFOIEKC_01649:mshA_1	IMFOIEKC_01649:mshA_1	gnl|X|IMFOIEKC_1	1775778	1777028	1	1251	1251	-1
IMFOIEKC_01650:IMFOIEKC_01650	IMFOIEKC_01650:IMFOIEKC_01650	IMFOIEKC_01650:IMFOIEKC_01650	gnl|X|IMFOIEKC_1	1777458	1778177	1	720	720	1
IMFOIEKC_01651:katG2	IMFOIEKC_01651:katG2	IMFOIEKC_01651:katG2	gnl|X|IMFOIEKC_1	1778230	1780476	1	2247	2247	-1
IMFOIEKC_01652:furA	IMFOIEKC_01652:furA	IMFOIEKC_01652:furA	gnl|X|IMFOIEKC_1	1780513	1780917	1	405	405	-1
IMFOIEKC_01653:ldtB_1	IMFOIEKC_01653:ldtB_1	IMFOIEKC_01653:ldtB_1	gnl|X|IMFOIEKC_1	1781046	1782356	1	1311	1311	-1
IMFOIEKC_01654:IMFOIEKC_01654	IMFOIEKC_01654:IMFOIEKC_01654	IMFOIEKC_01654:IMFOIEKC_01654	gnl|X|IMFOIEKC_1	1782452	1783246	1	795	795	1
